Country,City,Latitude,Longitude
at,wolkersdorf,48.383333,16.516667
at,worgl,47.483333,12.066667
at,ybbs,48.166667,15.083333
at,zell am see,47.316667,12.783333
at,zeltweg,47.183333,14.75
at,zirl,47.283333,11.233333
at,zistersdorf,48.533333,16.75
at,zwettl,48.616667,15.166667
au,adelaide,-34.928661,138.598633
au,albany,-35.003101,117.865952
au,albury,-36.07494,146.923935
au,alice springs,-23.697479,133.883621
au,alyangula,-13.85413,136.421295
au,ararat,-37.285419,142.927277
au,armidale,-30.50828,151.671234
au,atherton,-17.268641,145.47522
au,australind,-33.279202,115.715042
au,ayr,-19.573931,147.406662
au,bairnsdale,-37.822891,147.610413
au,ballarat,-37.56266,143.862579
au,ballina,-28.86414,153.565414
au,batemans bay,-35.706581,150.175415
au,benalla,-36.551128,145.984253
au,bendigo,-36.758179,144.280243
au,biloela,-24.416667,150.5
au,blackwater,-23.583509,148.87912
au,bongaree,-27.08367,153.159424
au,bowen,-20.01367,148.247543
au,bowral,-34.477501,150.420395
au,brisbane,-27.47101,153.024292
au,broken hill,-31.961729,141.459976
au,broome,-17.955379,122.23922
au,buderim,-26.684429,153.057053
au,bunbury,-33.32711,115.641373
au,bundaberg,-24.866211,152.3479
au,burnie,-41.05584,145.903748
au,burpengary,-27.161131,152.959442
au,busselton,-33.652489,115.345497
au,byron bay,-28.64201,153.611938
au,caboolture,-27.08465,152.951096
au,cairns,-16.92304,145.766251
au,caloundra,-26.797091,153.137711
au,canberra,-35.27603,149.13435
au,carnarvon,-24.88073,113.659401
au,casino,-28.858191,153.047485
au,castlemaine,-37.067089,144.216843
au,cessnock,-32.832111,151.356232
au,charters towers,-20.07671,146.263535
au,clifton springs,-38.1567,144.555099
au,coffs harbour,-30.296261,153.11351
au,colac,-38.339001,143.584885
au,collie,-33.362061,116.156174
au,coolum beach,-26.533331,153.091232
au,cooma,-36.234692,149.125977
au,cootamundra,-34.640949,148.028381
au,corowa,-35.999619,146.385803
au,cowra,-33.835541,148.696625
au,craigieburn,-37.6,144.95
au,cranbourne,-38.113419,145.283264
au,crib point,-38.35,145.2
au,dalby,-27.18169,151.262054
au,darwin,-12.45722,130.836639
au,deception bay,-27.193541,153.026306
au,deniliquin,-35.527409,144.959579
au,devonport,-41.176949,146.351517
au,dubbo,-32.24295,148.604843
au,emerald,-23.522961,148.157837
au,esperance,-33.86013,121.882591
au,flinders,-32.79924,134.211594
au,forbes,-33.384361,148.007599
au,galiwinku,-12.02811,135.564865
au,gatton,-27.558729,152.276184
au,gawler,-34.602509,138.749023
au,geelong,-38.153461,144.358093
au,geraldton,-28.778971,114.614594
au,gladstone,-23.84761,151.256348
au,gold coast,-28.00029,153.430878
au,goulburn,-34.751549,149.720856
au,grafton,-29.690121,152.933365
au,griffith,-34.288528,146.050934
au,gunnedah,-30.98065,150.258377
au,gympie,-26.189159,152.658188
au,hamilton,-37.74334,142.028915
au,hastings,-38.3,145.183333
au,healesville,-37.65395,145.517181
au,hervey bay,-25.285,152.873
au,hobart,-42.883209,147.331665
au,horsham,-36.711311,142.199814
au,howard springs,-12.49576,131.044464
au,ingham,-18.645519,146.162476
au,innisfail,-17.522091,146.031021
au,inverell,-29.774031,151.111664
au,jabiru,-12.67558,132.831406
au,karratha,-20.73649,116.84638
au,katherine,-14.46517,132.263474
au,kawana waters,-26.705999,153.131577
au,kempsey,-31.078979,152.830933
au,kiama,-34.668282,150.852188
au,kingaroy,-26.53994,151.837296
au,kununurra,-15.77813,128.744141
au,kurri kurri,-32.819328,151.47908
au,kwinana,-32.230129,115.781281
au,kyabram,-36.313351,145.050354
au,lakes entrance,-37.878941,147.995132
au,lara,-38.02388,144.406174
au,launceston,-41.438759,147.134674
au,leeton,-34.551048,146.404831
au,lemon tree passage,-32.731579,152.037186
au,leopold,-38.19001,144.468246
au,lismore,-28.81328,153.275803
au,lithgow,-33.482471,150.136307
au,mackay,-21.15345,149.165543
au,mandurah,-32.526901,115.721703
au,maningrida,-12.05111,134.22258
au,mareeba,-16.995001,145.423233
au,maryborough,-25.54073,152.704926
au,maryborough,-37.04562,143.739227
au,medowie,-32.741501,151.867599
au,melbourne,-37.813938,144.963425
au,melton,-37.683392,144.585434
au,mildura,-34.185509,142.162506
au,milingimbi,-12.10188,134.919006
au,mittagong,-34.45002,150.445724
au,moranbah,-21.99828,148.034836
au,morayfield,-27.108761,152.949066
au,moree,-29.46278,149.841568
au,morwell,-38.23476,146.394989
au,moss vale,-34.553741,150.371155
au,mount barker,-35.066667,138.866667
au,mount gambier,-37.831799,140.77919
au,mount isa,-20.725229,139.497269
au,mudgee,-32.433333,149.583333
au,murray bridge,-35.119862,139.273453
au,murwillumbah,-28.32732,153.393387
au,muswellbrook,-32.261181,150.890091
au,nambour,-26.626129,152.959412
au,nambucca heads,-30.643181,153.008835
au,narrabri,-30.32612,149.783707
au,nelson bay,-32.720428,152.143982
au,nerang,-27.98941,153.336334
au,newcastle,-32.927792,151.784485
au,new norfolk,-42.78075,147.059387
au,nguiu,-11.75911,130.638153
au,ngukurr,-14.73081,134.731018
au,nhulunbuy,-12.18652,136.782013
au,northam,-31.649321,116.674232
au,orange,-33.283089,149.100006
au,pakenham,-38.070179,145.474106
au,palmerston,-12.45722,130.836639
au,parkes,-33.137199,148.175903
au,perth,-31.95224,115.861397
au,port augusta,-32.495972,137.772812
au,port hedland,-20.312149,118.610588
au,port keats,-14.24029,129.52092
au,portland,-38.352612,141.605743
au,port lincoln,-34.72625,135.87442
au,port macquarie,-31.43084,152.908936
au,port pirie,-33.191761,138.017456
au,queanbeyan,-35.354931,149.231995
au,raymond terrace,-32.75,151.75
au,rockhampton,-23.38032,150.505951
au,roebourne,-20.772289,117.146477
au,roma,-26.56741,148.787506
au,sale,-38.11095,147.068024
au,sawtell,-30.36459,153.10141
au,singleton,-32.567421,151.166031
au,somerville,-38.216667,145.166667
au,stawell,-37.05632,142.780884
au,sunbury,-37.577419,144.726074
au,swan hill,-35.3386,143.559525
au,sydney,-33.861481,151.205475
au,tamworth,-31.090481,150.929047
au,taree,-31.91099,152.453873
au,toowoomba,-27.56056,151.953857
au,torquay,-25.283333,152.866667
au,townsville,-19.26639,146.805695
au,traralgon,-38.195278,146.541504
au,tumut,-35.300159,148.225052
au,ulladulla,-35.359058,150.472473
au,ulverstone,-41.160259,146.182419
au,victor harbor,-35.550419,138.621536
au,victoria point,-27.58329,153.311722
au,wagga wagga,-35.125771,147.353745
au,wangaratta,-36.358459,146.320557
au,warragul,-38.159119,145.931183
au,warrnambool,-38.38176,142.487991
au,warwick,-28.219009,152.034378
au,wellington,-32.555882,148.945084
au,whyalla,-33.032681,137.564835
au,wodonga,-36.121792,146.888092
au,wollongong,-34.424,150.893448
au,wonthaggi,-38.605862,145.593552
au,yeppoon,-23.126829,150.744064
au,young,-34.313499,148.301071
au,yulara,-25.245291,130.980545
aw,oranjestad,12.5166667,-70.0333333
az,agdam,39.99096,46.927356
az,agdas,40.65,47.476111
az,agstafa,41.118889,45.453889
az,agsu,40.569167,48.396476
az,alunitdag,40.521667,46.080556
az,aran,40.625278,46.975556
az,artyom,40.472255,50.333041
az,astara,38.455977,48.87498
az,badamdar,40.339444,49.803889
az,baku,40.395278,49.882222
az,basqal,40.7552,48.391044
az,buzovna,40.517888,50.113901
az,ceyranbatan,40.540833,49.659722
az,corat,40.5725,49.706389
az,culfa,38.9558,45.6308
az,gilazi,40.903896,49.335522
az,gilazi,40.870977,49.342333
az,goranboy,40.610278,46.789722
az,goycay,40.653056,47.740556
az,gurgan,40.397462,50.336733
az,guzdak,40.374444,49.681944
az,hadrut,39.520018,47.0318
az,haftoni,38.763253,48.762231
az,hasanabad,39.336672,49.214143
az,horadiz,39.448771,47.335313
az,hovsan,40.374444,50.085278
az,imisli,39.871307,48.064094
az,istisu,39.947532,45.962121
az,kesla,40.397778,49.898611
az,kijaba,38.532778,48.816667
az,kirovskiy,40.433333,49.85
az,korgoz,40.303056,49.62
az,lerik,38.772633,48.412788
az,lokbatan,40.323718,49.728038
az,masalli,39.027781,48.670276
az,mastaga,40.532778,50.003889
az,mincivan,39.029348,46.718471
az,mugan,40.095182,48.821136
az,naftalan,40.506667,46.825
az,nardaran,40.556111,50.005556
az,neftcala,39.37417,49.247224
az,ordubad,38.905954,46.023411
az,pirsagi,40.564032,49.8913
az,pushkino,39.458333,48.545
az,puta,40.296667,49.660278
az,qabaqcol,41.72,46.264722
az,qala,40.44182,50.168121
az,qaracala,39.813178,48.952303
az,qaracuxur,40.396667,49.973611
az,qarayeri,40.78862,46.306589
az,qax,41.4225,46.924167
az,qazanbulaq,40.618611,46.645278
az,qazax,41.093333,45.366111
az,qobu,40.404722,49.713056
az,qobustan,40.08238,49.412048
az,qovlar,40.942137,45.732171
az,quba,41.362587,48.515186
az,qusar,41.427284,48.42893
az,ramana,40.442222,49.980556
az,sabirabad,40.009458,48.475154
az,sabuncu,40.4425,49.948056
az,sahbuz,39.407222,45.573889
az,salyan,39.593615,48.980552
az,samur,41.632544,48.430248
az,saray,40.532222,49.716389
az,sonqar,40.322099,49.601085
az,suraabad,40.819244,49.468745
az,susa,39.758934,46.749187
az,tovuz,40.992222,45.628889
az,turkan,40.363889,50.215
az,ucar,40.518333,47.654167
az,vurgun,41.094229,45.471616
az,xacmaz,41.463489,48.80605
az,xanlar,40.586944,46.315833
az,xocali,39.9,46.866667
az,xocali,39.912973,46.790284
az,xocasan,40.413484,49.772088
az,xudat,41.630965,48.681
az,yevlax,40.612732,47.142329
az,zabrat,40.476104,49.941582
az,zaqatala,41.633611,46.643333
az,zig,40.343889,49.969167
ba,banja luka,44.7758333,17.1855556
ba,banovici,44.4041667,18.4475
ba,barice,44.5405556,18.4811111
ba,batkovici,44.8536111,19.1963889
ba,bihac,44.8169444,15.8708333
ba,bijela,43.6086111,17.9519444
ba,bijeljina,44.7569444,19.2161111
ba,bila,43.7825,16.9252778
ba,bileca,42.8719444,18.4297222
ba,blagaj,43.2575,17.8886111
ba,blatnica,44.3530556,17.5894444
ba,bosanska dubica,45.1766667,16.8094444
ba,bosanska gradiska,45.1411111,17.25
ba,bosanska kostajnica,45.2197222,16.5358333
ba,bosanska krupa,44.8825,16.1513889
ba,bosanski brod,45.1375,17.9897222
ba,bosanski novi,45.0458333,16.3802778
ba,bosanski samac,45.0591667,18.4669444
ba,bosansko grahovo,44.1794444,16.3638889
ba,bratunac,44.1875,19.3394444
ba,brcko,44.8727778,18.8083333
ba,breza,44.0161111,18.2588889
ba,bronzani majdan,44.7869444,16.9311111
ba,bugojno,44.0572222,17.4508333
ba,busovaca,44.0975,17.8788889
ba,buzim,45.0547222,16.0319444
ba,cajnice,43.5575,19.0711111
ba,capljina,43.1138889,17.7036111
ba,careva cuprija,44.2658333,18.4291667
ba,cazin,44.9669444,15.9430556
ba,cecava,44.6866667,17.7705556
ba,celinac,44.7227778,17.3277778
ba,cim,43.3527778,17.7772222
ba,citluk,43.2286111,17.7008333
ba,coralici,44.9830556,15.9041667
ba,crnici,43.1288889,17.8666667
ba,derventa,44.9772222,17.9102778
ba,divicani,44.3666667,17.3261111
ba,doboj,44.7347222,18.0877778
ba,dobrinje,44.0497222,18.1194444
ba,dobrljin,45.1469444,16.5033333
ba,donja dubica,45.075,18.4113889
ba,donja mahala,45.0469444,18.6663889
ba,donja medjidja,44.8025,18.4033333
ba,donja orahovica,44.6530556,18.3702778
ba,donje dubrave,44.4811111,18.6961111
ba,donje vukovije,44.4636111,18.7538889
ba,donji vakuf,44.1436111,17.4
ba,dreznica,43.5288889,17.2819444
ba,drinovci,43.355,17.3538889
ba,dubravica,44.4419444,18.1180556
ba,foca,43.505,18.7786111
ba,fojnica,43.9625,17.8983333
ba,gacko,43.1672222,18.5352778
ba,glamoc,44.0458333,16.8486111
ba,gnojnica,44.6205556,18.4466667
ba,gorazde,43.6669444,18.9763889
ba,gornja koprivna,45.0119444,15.9572222
ba,gornja tuzla,44.5561111,18.7613889
ba,gornje dubrave,44.4713889,18.7297222
ba,gornje zivinice,44.4286111,18.6169444
ba,gornji vakuf,43.9380556,17.5883333
ba,gostovici,44.415,18.1583333
ba,gracanica,44.7033333,18.3097222
ba,gradacac,44.8808333,18.4269444
ba,gromiljak,43.9666667,18.0530556
ba,grude,43.3641667,17.4205556
ba,hadzici,43.8222222,18.2066667
ba,hotonj,43.8947222,18.3727778
ba,ilici,43.3472222,17.7680556
ba,ilijas,43.9508333,18.2708333
ba,izacic,44.875,15.7819444
ba,jablanica,43.6602778,17.7616667
ba,jajce,44.3422222,17.2655556
ba,janja,44.6652778,19.2477778
ba,jelah,44.6541667,17.9580556
ba,jezerski,44.9808333,16.0841667
ba,kacuni,44.065,17.9386111
ba,kakanj,44.1272222,18.1180556
ba,karadaglije,44.5716667,18.0183333
ba,kiseljak,44.4888889,18.5688889
ba,kladanj,44.2263889,18.6913889
ba,kljuc,44.535,16.7722222
ba,knezica,45.1027778,16.6775
ba,kobilja glava,43.8819444,18.3891667
ba,kocerin,43.3897222,17.485
ba,konjic,43.6519444,17.9613889
ba,koran,43.8102778,18.5688889
ba,laktasi,44.9080556,17.3008333
ba,lamovita,44.9255556,16.9072222
ba,lijesnica,44.4941667,18.0741667
ba,listica,43.3833333,17.5927778
ba,livno,43.8269444,17.0077778
ba,ljubinje,42.9508333,18.0886111
ba,ljubuski,43.1969444,17.545
ba,lokvine,44.2047222,17.8563889
ba,lopare,44.6377778,18.8427778
ba,lukavac,44.5419444,18.5258333
ba,lukavica,44.7627778,18.1688889
ba,maglajani,44.9486111,17.3494444
ba,maglaj,44.5491667,18.0966667
ba,mala kladusa,45.1341667,15.8586111
ba,malesici,44.7380556,18.2738889
ba,maricka,44.8588889,16.8522222
ba,maslovare,44.5655556,17.5336111
ba,milici,44.1316667,19.0316667
ba,mionica,44.8672222,18.4630556
ba,modrica,44.9544444,18.3036111
ba,mostar,43.3433333,17.8080556
ba,mostre,44.025,18.1413889
ba,mramor,44.5916667,18.5644444
ba,mrkonjic grad,44.4158333,17.0861111
ba,nevesinje,43.2586111,18.1133333
ba,novi seher,44.5102778,18.0258333
ba,novi travnik,44.1711111,17.6575
ba,obudovac,44.965,18.6122222
ba,odzak,45.0111111,18.3266667
ba,olovo,44.13,18.5827778
ba,omarska,44.89,16.8991667
ba,orasac,44.6288889,16.0711111
ba,orasje,45.0355556,18.6933333
ba,orguz,43.7738889,16.8638889
ba,ostra luka,45.0,18.5883333
ba,ostrozac,44.9086111,15.9402778
ba,otoka,44.96,16.1791667
ba,pajic polje,43.9758333,17.5275
ba,pale,43.8161111,18.5694444
ba,pazaric,43.7886111,18.1608333
ba,pecigrad,45.0544444,15.8969444
ba,peci,44.6272222,16.7861111
ba,petkovci,44.4530556,19.0761111
ba,piskavica,44.8341667,16.9888889
ba,pjanici,44.9836111,15.8227778
ba,podbrdo,44.4408333,17.0138889
ba,podhum,43.7230556,17.0011111
ba,podzvizd,45.1741667,15.8736111
ba,polje,43.8805556,18.0744444
ba,posusje,43.4722222,17.3266667
ba,potoci,43.4086111,17.8786111
ba,pribinic,44.6105556,17.6905556
ba,priboj,44.6027778,18.9313889
ba,prijedor,44.9813889,16.7130556
ba,prnjavor,44.8702778,17.6627778
ba,prozor,43.8222222,17.6091667
ba,puracic,44.5469444,18.4766667
ba,radisici,43.2219444,17.5430556
ba,rodoc,43.3088889,17.8069444
ba,rogatica,43.8008333,19.0025
ba,rumboci,43.8322222,17.5011111
ba,sanica,44.6141667,16.6411111
ba,sanski most,44.7652778,16.6655556
ba,sarajevo,43.85,18.3833333
ba,sekovici,44.2986111,18.8527778
ba,serici,44.4652778,18.5580556
ba,sipovo,44.2813889,17.0838889
ba,skender vakuf,44.4908333,17.3775
ba,skokovi,45.0313889,15.9144444
ba,sladna,44.7294444,18.4241667
ba,sokolac,43.9397222,18.8016667
ba,solina,44.5602778,18.6947222
ba,srbac,45.0977778,17.525
ba,srebrenica,44.1063889,19.2969444
ba,srebrenik,44.7077778,18.4880556
ba,stanari,44.7472222,17.8294444
ba,stijena,44.9352778,16.0172222
ba,stolac,43.0844444,17.9575
ba,stupari,44.3147222,18.6841667
ba,sturlic,45.0638889,15.7780556
ba,sumatac,45.0988889,15.8575
ba,svodna,45.0372222,16.5383333
ba,svojat,44.3947222,18.7391667
ba,tesanjka,44.6730556,18.0127778
ba,tesanj,44.6116667,17.9872222
ba,teslic,44.6063889,17.8597222
ba,todorovo,45.0883333,15.9308333
ba,tojsici,44.4813889,18.7869444
ba,tolisa,45.0430556,18.6427778
ba,tomislavgrad,43.7180556,17.2266667
ba,travnik,44.2266667,17.6705556
ba,trebinje,42.7119444,18.3441667
ba,trn,44.8597222,17.2363889
ba,trzacka rastela,44.9733333,15.7902778
ba,turbe,44.2436111,17.5713889
ba,tuzla,44.5427778,18.6694444
ba,ugljevik,44.6636111,19.0202778
ba,ustikolina,43.5836111,18.79
ba,vares,44.1644444,18.3283333
ba,varoska rijeka,45.0847222,16.0141667
ba,velagici,44.5572222,16.7316667
ba,velika kladusa,45.1894444,15.8116667
ba,velika obarska,44.8052778,19.1641667
ba,vidosi,43.7713889,17.0283333
ba,visegrad,43.7847222,19.2991667
ba,visoko,43.9888889,18.1780556
ba,vitez,44.1544444,17.7902778
ba,vitina,43.2375,17.4838889
ba,vlasenica,44.1819444,18.9405556
ba,vogosca,43.9019444,18.3480556
ba,voljevac,43.8786111,17.6591667
ba,vozuca,44.3613889,18.3577778
ba,vrnograc,45.1636111,15.9536111
ba,zabrisce,43.7925,16.9422222
ba,zavidovici,44.4458333,18.1497222
ba,zboriste,45.1458333,16.0177778
ba,zeljezno polje,44.4083333,17.9319444
ba,zenica,44.2013889,17.9063889
ba,zepce,44.4266667,18.0377778
ba,zivinice,44.4494444,18.6497222
ba,zivinice,44.5472222,17.375
ba,zvornik,44.3869444,19.1013889
bb,bathsheba,13.2166667,-59.5166667
bb,blackmans,13.1833333,-59.5333333
bb,bridgetown,13.1,-59.6166667
bb,crab hill,13.3166667,-59.6333333
bb,greenland,13.25,-59.5666667
bb,hillaby,13.2166667,-59.5833333
bb,holetown,13.1833333,-59.65
bb,oistins,13.0666667,-59.5333333
bb,speightstown,13.25,-59.65
bd,abhaynagar,23.0166667,89.4666667
bd,badarganj,25.6666667,89.05
bd,bajitpur,24.2166667,90.95
bd,bandarban,22.2,92.2166667
bd,baniachang,24.5166667,91.3666667
bd,barisal,22.7,90.3666667
bd,bera,24.0833333,89.6166667
bd,bhairab bazar,24.0666667,90.9666667
bd,bhandaria,22.4833333,90.0666667
bd,bheramara,24.0333333,88.9666667
bd,bhola,22.6833333,90.65
bd,chandpur,23.15,90.7166667
bd,char bhadrasan,23.3166667,90.2166667
bd,chhagalnaiya,23.03,91.5069444
bd,chhatak,25.0333333,91.6666667
bd,chilmari,25.55,89.7166667
bd,dhaka,23.7230556,90.4086111
bd,dhamrai,23.9122222,90.2683333
bd,dinajpur,25.6333333,88.6333333
bd,dohar,23.5883333,90.1469444
bd,faridpur,23.6,89.8333333
bd,fatikchhari,22.725,91.7675
bd,feni,23.0186111,91.41
bd,gafargaon,24.4333333,90.5666667
bd,gaurnadi,22.9666667,90.2333333
bd,gazipur,23.8,90.65
bd,habiganj,24.3833333,91.4166667
bd,hajiganj,23.2511111,90.8591667
bd,ishurdi,24.1333333,89.0833333
bd,jaipur hat,25.1,89.0166667
bd,jamalpur,24.9166667,89.9333333
bd,jhikargachha,23.1166667,89.1166667
bd,kalia,23.05,89.6333333
bd,kaliganj,23.4166667,89.1333333
bd,keshabpur,22.9166667,89.2166667
bd,khagrachari,23.1,91.9666667
bd,khulna,22.8,89.55
bd,kishorganj,24.4333333,90.7666667
bd,laksham,23.2472222,91.1425
bd,lakshmipur,22.95,90.8333333
bd,lalmanir hat,25.9,89.45
bd,lalmohan,22.3166667,90.7166667
bd,madaripur,23.1752778,90.2072222
bd,manikchhari,22.8386111,91.8455556
bd,manikganj,23.8552778,90.0125
bd,mathbaria,22.3,89.95
bd,maulvi bazar,24.4833333,91.7833333
bd,mehendiganj,22.8166667,90.5333333
bd,mirzapur,24.1,90.1
bd,morrelganj,22.4666667,89.85
bd,muktagachha,24.7666667,90.2333333
bd,nabinagar,23.8916667,90.9733333
bd,nageshwari,25.9666667,89.7166667
bd,nalchiti,22.6333333,90.2833333
bd,naral,23.1666667,89.5
bd,narayanganj,23.6233333,90.5011111
bd,narsingdi,23.9208333,90.7180556
bd,nawabganj,24.6,88.2833333
bd,netrakona,24.8833333,90.7166667
bd,pabna,24.0,89.25
bd,palang,23.2166667,90.35
bd,panchagarh,26.3333333,88.5666667
bd,parbatipur,25.65,88.9166667
bd,patiya,22.3030556,91.9783333
bd,phultala,22.7,89.5166667
bd,pirganj,25.8666667,88.3666667
bd,pirojpur,22.5666667,89.9833333
bd,rajshahi,24.3666667,88.6
bd,ramganj,23.1,90.85
bd,ramgarh,22.9702778,91.7966667
bd,rangpur,25.75,89.25
bd,raozan,22.5661111,91.9325
bd,raypur,23.05,90.7666667
bd,sakhipur,24.3,90.1833333
bd,sarankhola,22.3,89.7833333
bd,sarishabari,24.7333333,89.8333333
bd,satkhira,22.7166667,89.1
bd,sherpur,25.0166667,90.0166667
bd,shibganj,24.6833333,88.1666667
bd,sirajganj,24.45,89.7166667
bd,sunamganj,25.0666667,91.4
bd,teknaf,20.8666667,92.3
bd,thakurgaon,26.0333333,88.4666667
bd,tungi,23.89,90.4058333
be,aalst,50.933333,4.033333
be,aalter,51.083333,3.45
be,aarschot,50.983333,4.833333
be,aartselaar,51.133333,4.383333
be,alken,50.866667,5.3
be,alveringem,51.016667,2.716667
be,amay,50.55,5.316667
be,amel,50.35,6.15
be,andenne,50.483333,5.1
